Адрес (от),Широта (от),Долгота (от),Адрес (до),Широта (до),Долгота (до),Длительность (сек)
Аллея Поликарпова,5,30.289485,60.008878,Народная,21,30.468124,59.879137,2415.1111111111113
Аллея Поликарпова,5,30.289485,60.008878,Оптиков,54,30.199033,60.000713,1223.1666666666667
Аллея Поликарпова,5,30.289485,60.008878,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1712.888888888889
Аллея Поликарпова,5,30.289485,60.008878,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2394.3888888888887
Аллея Поликарпова,5,30.289485,60.008878,Учебный пер.,5,30.336763,60.037252,1401.1666666666667
Аллея Поликарпова,5,30.289485,60.008878,наб. реки Фонтанки,154,30.28255,59.915765,1935.2941176470588
Антонова-Овсеенко,21,30.473019,59.908922,Аккуратова,2,30.301594,60.015377,2168.1111111111113
Антонова-Овсеенко,21,30.473019,59.908922,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2240.0
Антонова-Овсеенко,21,30.473019,59.908922,Будапештская,3,30.36382,59.873704000000004,1619.5555555555557
Антонова-Овсеенко,21,30.473019,59.908922,Вавиловых,14,30.390563,60.024752,1966.388888888889
Антонова-Овсеенко,21,30.473019,59.908922,Динамо пр.,3,30.279864,59.972699,2242.8888888888887
Антонова-Овсеенко,21,30.473019,59.908922,Загородный просп.,47,30.321195,59.921804,1508.7222222222222
Антонова-Овсеенко,21,30.473019,59.908922,Костюшко,2,30.295701,59.849212,2009.6666666666667
Антонова-Овсеенко,21,30.473019,59.908922,Кузнецовская,25,30.332577,59.87143199999999,1684.5
Антонова-Овсеенко,21,30.473019,59.908922,Литейный просп.,56,30.349456,59.935069999999996,1239.4444444444443
Антонова-Овсеенко,21,30.473019,59.908922,Луначарского пр.,47,30.360164,60.036281,2044.2777777777778
Антонова-Овсеенко,21,30.473019,59.908922,Льва Толстого,6/8,30.321859999999997,59.965309,1723.7222222222222
Антонова-Овсеенко,21,30.473019,59.908922,Мечникова пр.,27,30.410891999999997,59.986982999999995,1286.9444444444443
Антонова-Овсеенко,21,30.473019,59.908922,Народная,21,30.468124,59.879137,877.6666666666666
Антонова-Овсеенко,21,30.473019,59.908922,Оптиков,54,30.199033,60.000713,2511.3333333333335
Антонова-Овсеенко,21,30.473019,59.908922,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1290.388888888889
Антонова-Овсеенко,21,30.473019,59.908922,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3332.6111111111113
Антонова-Овсеенко,21,30.473019,59.908922,Солидарности просп.,4,30.490114000000002,59.92828000000001,591.7222222222222
Антонова-Овсеенко,21,30.473019,59.908922,Учебный пер.,5,30.336763,60.037252,2234.5
Антонова-Овсеенко,21,30.473019,59.908922,наб. реки Фонтанки,154,30.28255,59.915765,1832.0555555555557
Апрельская,5,30.416749,59.962967000000006,Аккуратова,2,30.301594,60.015377,1549.7222222222222
Апрельская,5,30.416749,59.962967000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1534.3529411764705
Апрельская,5,30.416749,59.962967000000006,Будапештская,3,30.36382,59.873704000000004,2134.3333333333335
Апрельская,5,30.416749,59.962967000000006,Вавиловых,14,30.390563,60.024752,1435.6666666666667
Апрельская,5,30.416749,59.962967000000006,Динамо пр.,3,30.279864,59.972699,1546.4444444444443
Апрельская,5,30.416749,59.962967000000006,Загородный просп.,47,30.321195,59.921804,1234.3333333333333
Апрельская,5,30.416749,59.962967000000006,Костюшко,2,30.295701,59.849212,2446.9444444444443
Апрельская,5,30.416749,59.962967000000006,Кузнецовская,25,30.332577,59.87143199999999,1903.5555555555557
Апрельская,5,30.416749,59.962967000000006,Литейный просп.,56,30.349456,59.935069999999996,910.8333333333334
Апрельская,5,30.416749,59.962967000000006,Луначарского пр.,47,30.360164,60.036281,1509.0
Апрельская,5,30.416749,59.962967000000006,Льва Толстого,6/8,30.321859999999997,59.965309,974.9444444444445
Апрельская,5,30.416749,59.962967000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,660.3888888888889
Апрельская,5,30.416749,59.962967000000006,Народная,21,30.468124,59.879137,1161.6666666666667
Апрельская,5,30.416749,59.962967000000006,Оптиков,54,30.199033,60.000713,1763.2777777777778
Апрельская,5,30.416749,59.962967000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,535.2777777777778
Апрельская,5,30.416749,59.962967000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2694.777777777778
Апрельская,5,30.416749,59.962967000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,1067.3333333333333
Апрельская,5,30.416749,59.962967000000006,Учебный пер.,5,30.336763,60.037252,1704.2222222222222
Апрельская,5,30.416749,59.962967000000006,наб. реки Фонтанки,154,30.28255,59.915765,1532.1764705882354
Асафьева,12,30.328785999999997,60.04866,Аккуратова,2,30.301594,60.015377,1024.5714285714287
Асафьева,12,30.328785999999997,60.04866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2222.1428571428573
Асафьева,12,30.328785999999997,60.04866,Будапештская,3,30.36382,59.873704000000004,3305.8571428571427
Асафьева,12,30.328785999999997,60.04866,Вавиловых,14,30.390563,60.024752,1410.0
Асафьева,12,30.328785999999997,60.04866,Динамо пр.,3,30.279864,59.972699,1903.0
Асафьева,12,30.328785999999997,60.04866,Загородный просп.,47,30.321195,59.921804,2238.285714285714
Асафьева,12,30.328785999999997,60.04866,Костюшко,2,30.295701,59.849212,3545.5714285714284
Асафьева,12,30.328785999999997,60.04866,Кузнецовская,25,30.332577,59.87143199999999,3078.5714285714284
Асафьева,12,30.328785999999997,60.04866,Литейный просп.,56,30.349456,59.935069999999996,1916.7142857142858
Асафьева,12,30.328785999999997,60.04866,Луначарского пр.,47,30.360164,60.036281,920.4285714285714
Асафьева,12,30.328785999999997,60.04866,Льва Толстого,6/8,30.321859999999997,59.965309,1668.5714285714287
Асафьева,12,30.328785999999997,60.04866,Мечникова пр.,27,30.410891999999997,59.986982999999995,1764.857142857143
Асафьева,12,30.328785999999997,60.04866,Народная,21,30.468124,59.879137,2593.0
Асафьева,12,30.328785999999997,60.04866,Оптиков,54,30.199033,60.000713,1972.5714285714287
Асафьева,12,30.328785999999997,60.04866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2067.714285714286
Асафьева,12,30.328785999999997,60.04866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2731.0
Асафьева,12,30.328785999999997,60.04866,Учебный пер.,5,30.336763,60.037252,896.4285714285714
Асафьева,12,30.328785999999997,60.04866,наб. реки Фонтанки,154,30.28255,59.915765,2533.714285714286
Асафьева,12к1,30.328785999999997,60.04866,Аккуратова,2,30.301594,60.015377,1036.2727272727273
Асафьева,12к1,30.328785999999997,60.04866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2216.5454545454545
Асафьева,12к1,30.328785999999997,60.04866,Будапештская,3,30.36382,59.873704000000004,3313.909090909091
Асафьева,12к1,30.328785999999997,60.04866,Вавиловых,14,30.390563,60.024752,1443.1818181818182
Асафьева,12к1,30.328785999999997,60.04866,Динамо пр.,3,30.279864,59.972699,1861.909090909091
Асафьева,12к1,30.328785999999997,60.04866,Загородный просп.,47,30.321195,59.921804,2248.181818181818
Асафьева,12к1,30.328785999999997,60.04866,Костюшко,2,30.295701,59.849212,3554.3636363636365
Асафьева,12к1,30.328785999999997,60.04866,Кузнецовская,25,30.332577,59.87143199999999,3088.909090909091
Асафьева,12к1,30.328785999999997,60.04866,Литейный просп.,56,30.349456,59.935069999999996,1926.909090909091
Асафьева,12к1,30.328785999999997,60.04866,Луначарского пр.,47,30.360164,60.036281,939.0
Асафьева,12к1,30.328785999999997,60.04866,Льва Толстого,6/8,30.321859999999997,59.965309,1660.2727272727273
Асафьева,12к1,30.328785999999997,60.04866,Мечникова пр.,27,30.410891999999997,59.986982999999995,1790.5454545454545
Асафьева,12к1,30.328785999999997,60.04866,Народная,21,30.468124,59.879137,2590.2727272727275
Асафьева,12к1,30.328785999999997,60.04866,Оптиков,54,30.199033,60.000713,1988.8181818181818
Асафьева,12к1,30.328785999999997,60.04866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2203.2727272727275
Асафьева,12к1,30.328785999999997,60.04866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2740.0
Асафьева,12к1,30.328785999999997,60.04866,Учебный пер.,5,30.336763,60.037252,907.9090909090909
Асафьева,12к1,30.328785999999997,60.04866,наб. реки Фонтанки,154,30.28255,59.915765,2561.9
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2540.285714285714
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Будапештская,3,30.36382,59.873704000000004,1779.0
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Вавиловых,14,30.390563,60.024752,3075.1428571428573
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Динамо пр.,3,30.279864,59.972699,3133.0
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Загородный просп.,47,30.321195,59.921804,1737.4285714285713
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Костюшко,2,30.295701,59.849212,1295.5714285714287
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Кузнецовская,25,30.332577,59.87143199999999,1221.857142857143
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Литейный просп.,56,30.349456,59.935069999999996,2136.5714285714284
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Луначарского пр.,47,30.360164,60.036281,2966.285714285714
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Льва Толстого,6/8,30.321859999999997,59.965309,2659.5714285714284
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,2366.714285714286
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Народная,21,30.468124,59.879137,1600.0
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Оптиков,54,30.199033,60.000713,3654.1428571428573
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2627.0
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4179.285714285715
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,2196.1428571428573
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Учебный пер.,5,30.336763,60.037252,3048.0
Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,наб. реки Фонтанки,154,30.28255,59.915765,1857.0
Бадаева,11,30.443114,59.920975,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2442.0
Бадаева,11,30.443114,59.920975,Будапештская,3,30.36382,59.873704000000004,2038.611111111111
Бадаева,11,30.443114,59.920975,Вавиловых,14,30.390563,60.024752,2367.5555555555557
Бадаева,11,30.443114,59.920975,Динамо пр.,3,30.279864,59.972699,2458.6666666666665
Бадаева,11,30.443114,59.920975,Загородный просп.,47,30.321195,59.921804,1724.6666666666667
Бадаева,11,30.443114,59.920975,Костюшко,2,30.295701,59.849212,2732.3333333333335
Бадаева,11,30.443114,59.920975,Кузнецовская,25,30.332577,59.87143199999999,2097.3333333333335
Бадаева,11,30.443114,59.920975,Литейный просп.,56,30.349456,59.935069999999996,1453.1666666666667
Бадаева,11,30.443114,59.920975,Луначарского пр.,47,30.360164,60.036281,2445.8333333333335
Бадаева,11,30.443114,59.920975,Льва Толстого,6/8,30.321859999999997,59.965309,1936.5
Бадаева,11,30.443114,59.920975,Мечникова пр.,27,30.410891999999997,59.986982999999995,1681.1666666666667
Бадаева,11,30.443114,59.920975,Народная,21,30.468124,59.879137,1276.7222222222222
Бадаева,11,30.443114,59.920975,Оптиков,54,30.199033,60.000713,2724.1666666666665
Бадаева,11,30.443114,59.920975,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1687.5
Бадаева,11,30.443114,59.920975,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3665.0
Бадаева,11,30.443114,59.920975,Солидарности просп.,4,30.490114000000002,59.92828000000001,939.9444444444445
Бадаева,11,30.443114,59.920975,Учебный пер.,5,30.336763,60.037252,2633.1111111111113
Бадаева,11,30.443114,59.920975,наб. реки Фонтанки,154,30.28255,59.915765,2050.8333333333335
Бармалеева,13,30.305735,59.964503,Большой просп. ВО,85,30.250614000000002,59.930178000000005,765.9444444444445
Бармалеева,13,30.305735,59.964503,Будапештская,3,30.36382,59.873704000000004,2243.277777777778
Бармалеева,13,30.305735,59.964503,Вавиловых,14,30.390563,60.024752,1753.5555555555557
Бармалеева,13,30.305735,59.964503,Динамо пр.,3,30.279864,59.972699,593.0
Бармалеева,13,30.305735,59.964503,Загородный просп.,47,30.321195,59.921804,1189.888888888889
Бармалеева,13,30.305735,59.964503,Костюшко,2,30.295701,59.849212,2297.4444444444443
Бармалеева,13,30.305735,59.964503,Кузнецовская,25,30.332577,59.87143199999999,1895.5
Бармалеева,13,30.305735,59.964503,Литейный просп.,56,30.349456,59.935069999999996,866.8888888888889
Бармалеева,13,30.305735,59.964503,Луначарского пр.,47,30.360164,60.036281,1841.8333333333333
Бармалеева,13,30.305735,59.964503,Льва Толстого,6/8,30.321859999999997,59.965309,375.05555555555554
Бармалеева,13,30.305735,59.964503,Мечникова пр.,27,30.410891999999997,59.986982999999995,1317.8333333333333
Бармалеева,13,30.305735,59.964503,Народная,21,30.468124,59.879137,1801.4444444444443
Бармалеева,13,30.305735,59.964503,Оптиков,54,30.199033,60.000713,1629.388888888889
Бармалеева,13,30.305735,59.964503,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1402.5
Бармалеева,13,30.305735,59.964503,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2568.6111111111113
Бармалеева,13,30.305735,59.964503,Солидарности просп.,4,30.490114000000002,59.92828000000001,2015.611111111111
Бармалеева,13,30.305735,59.964503,Учебный пер.,5,30.336763,60.037252,1738.3333333333333
Бармалеева,13,30.305735,59.964503,наб. реки Фонтанки,154,30.28255,59.915765,1240.2222222222222
Бассейная,83,30.349564,59.864548,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1931.111111111111
Бассейная,83,30.349564,59.864548,Будапештская,3,30.36382,59.873704000000004,691.9444444444445
Бассейная,83,30.349564,59.864548,Вавиловых,14,30.390563,60.024752,2871.5
Бассейная,83,30.349564,59.864548,Динамо пр.,3,30.279864,59.972699,2323.4444444444443
Бассейная,83,30.349564,59.864548,Загородный просп.,47,30.321195,59.921804,795.5
Бассейная,83,30.349564,59.864548,Костюшко,2,30.295701,59.849212,983.0
Бассейная,83,30.349564,59.864548,Кузнецовская,25,30.332577,59.87143199999999,343.72222222222223
Бассейная,83,30.349564,59.864548,Литейный просп.,56,30.349456,59.935069999999996,1112.5555555555557
Бассейная,83,30.349564,59.864548,Луначарского пр.,47,30.360164,60.036281,2965.777777777778
Бассейная,83,30.349564,59.864548,Льва Толстого,6/8,30.321859999999997,59.965309,1910.9444444444443
Бассейная,83,30.349564,59.864548,Народная,21,30.468124,59.879137,1005.0555555555555
Бассейная,83,30.349564,59.864548,Оптиков,54,30.199033,60.000713,2696.3333333333335
Бассейная,83,30.349564,59.864548,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3632.277777777778
Бассейная,83,30.349564,59.864548,Солидарности просп.,4,30.490114000000002,59.92828000000001,1804.5555555555557
Бассейная,83,30.349564,59.864548,Учебный пер.,5,30.336763,60.037252,2881.4444444444443
Бассейная,83,30.349564,59.864548,наб. реки Фонтанки,154,30.28255,59.915765,1177.2777777777778
Белградская,10к1,30.360091999999998,59.868311,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2076.6111111111113
Белградская,10к1,30.360091999999998,59.868311,Будапештская,3,30.36382,59.873704000000004,613.7222222222222
Белградская,10к1,30.360091999999998,59.868311,Вавиловых,14,30.390563,60.024752,3098.1111111111113
Белградская,10к1,30.360091999999998,59.868311,Динамо пр.,3,30.279864,59.972699,2407.0
Белградская,10к1,30.360091999999998,59.868311,Загородный просп.,47,30.321195,59.921804,1005.9444444444445
Белградская,10к1,30.360091999999998,59.868311,Костюшко,2,30.295701,59.849212,1530.7777777777778
Белградская,10к1,30.360091999999998,59.868311,Кузнецовская,25,30.332577,59.87143199999999,708.1111111111111
Белградская,10к1,30.360091999999998,59.868311,Литейный просп.,56,30.349456,59.935069999999996,1331.5
Белградская,10к1,30.360091999999998,59.868311,Луначарского пр.,47,30.360164,60.036281,3196.6111111111113
Белградская,10к1,30.360091999999998,59.868311,Льва Толстого,6/8,30.321859999999997,59.965309,2139.3529411764707
Белградская,10к1,30.360091999999998,59.868311,Народная,21,30.468124,59.879137,1158.111111111111
Белградская,10к1,30.360091999999998,59.868311,Оптиков,54,30.199033,60.000713,2921.777777777778
Белградская,10к1,30.360091999999998,59.868311,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3848.6111111111113
Белградская,10к1,30.360091999999998,59.868311,Солидарности просп.,4,30.490114000000002,59.92828000000001,1961.7222222222222
Белградская,10к1,30.360091999999998,59.868311,Учебный пер.,5,30.336763,60.037252,3118.1111111111113
Белградская,10к1,30.360091999999998,59.868311,наб. реки Фонтанки,154,30.28255,59.915765,1388.3333333333333
Белы Куна,2к1,30.373711,59.869399,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2181.777777777778
Белы Куна,2к1,30.373711,59.869399,Будапештская,3,30.36382,59.873704000000004,510.0
Белы Куна,2к1,30.373711,59.869399,Вавиловых,14,30.390563,60.024752,2965.8888888888887
Белы Куна,2к1,30.373711,59.869399,Динамо пр.,3,30.279864,59.972699,2728.0
Белы Куна,2к1,30.373711,59.869399,Загородный просп.,47,30.321195,59.921804,1113.0555555555557
Белы Куна,2к1,30.373711,59.869399,Костюшко,2,30.295701,59.849212,1638.0
Белы Куна,2к1,30.373711,59.869399,Кузнецовская,25,30.332577,59.87143199999999,814.3888888888889
Белы Куна,2к1,30.373711,59.869399,Литейный просп.,56,30.349456,59.935069999999996,1437.3333333333333
Белы Куна,2к1,30.373711,59.869399,Луначарского пр.,47,30.360164,60.036281,3049.1666666666665
Белы Куна,2к1,30.373711,59.869399,Льва Толстого,6/8,30.321859999999997,59.965309,2247.0588235294117
Белы Куна,2к1,30.373711,59.869399,Мечникова пр.,27,30.410891999999997,59.986982999999995,2197.5555555555557
Белы Куна,2к1,30.373711,59.869399,Народная,21,30.468124,59.879137,974.3333333333334
Белы Куна,2к1,30.373711,59.869399,Оптиков,54,30.199033,60.000713,3031.1111111111113
Белы Куна,2к1,30.373711,59.869399,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2064.4444444444443
Белы Куна,2к1,30.373711,59.869399,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3960.4444444444443
Белы Куна,2к1,30.373711,59.869399,Солидарности просп.,4,30.490114000000002,59.92828000000001,1778.8333333333333
Белы Куна,2к1,30.373711,59.869399,Учебный пер.,5,30.336763,60.037252,3222.6111111111113
Белы Куна,2к1,30.373711,59.869399,наб. реки Фонтанки,154,30.28255,59.915765,1494.388888888889
Богатырский пр.,31,30.244263,60.003201000000004,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1791.0555555555557
Богатырский пр.,31,30.244263,60.003201000000004,Будапештская,3,30.36382,59.873704000000004,2902.722222222222
Богатырский пр.,31,30.244263,60.003201000000004,Вавиловых,14,30.390563,60.024752,1592.1666666666667
Богатырский пр.,31,30.244263,60.003201000000004,Динамо пр.,3,30.279864,59.972699,1241.0555555555557
Богатырский пр.,31,30.244263,60.003201000000004,Загородный просп.,47,30.321195,59.921804,1831.3333333333333
Богатырский пр.,31,30.244263,60.003201000000004,Костюшко,2,30.295701,59.849212,3163.4444444444443
Богатырский пр.,31,30.244263,60.003201000000004,Кузнецовская,25,30.332577,59.87143199999999,2737.0
Богатырский пр.,31,30.244263,60.003201000000004,Литейный просп.,56,30.349456,59.935069999999996,1506.5555555555557
Богатырский пр.,31,30.244263,60.003201000000004,Луначарского пр.,47,30.360164,60.036281,1652.3333333333333
Богатырский пр.,31,30.244263,60.003201000000004,Льва Толстого,6/8,30.321859999999997,59.965309,1383.9444444444443
Богатырский пр.,31,30.244263,60.003201000000004,Мечникова пр.,27,30.410891999999997,59.986982999999995,1534.0
Богатырский пр.,31,30.244263,60.003201000000004,Народная,21,30.468124,59.879137,2253.777777777778
Богатырский пр.,31,30.244263,60.003201000000004,Оптиков,54,30.199033,60.000713,709.0555555555555
Богатырский пр.,31,30.244263,60.003201000000004,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1819.611111111111
Богатырский пр.,31,30.244263,60.003201000000004,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1878.4444444444443
Богатырский пр.,31,30.244263,60.003201000000004,Учебный пер.,5,30.336763,60.037252,1549.111111111111
Богатырский пр.,31,30.244263,60.003201000000004,наб. реки Фонтанки,154,30.28255,59.915765,2092.8823529411766
Большая Зеленина,38,30.2829,59.96553,Большой просп. ВО,85,30.250614000000002,59.930178000000005,782.7222222222222
Большая Зеленина,38,30.2829,59.96553,Вавиловых,14,30.390563,60.024752,1724.5
Большая Зеленина,38,30.2829,59.96553,Динамо пр.,3,30.279864,59.972699,221.05555555555554
Большая Зеленина,38,30.2829,59.96553,Костюшко,2,30.295701,59.849212,2318.0555555555557
Большая Зеленина,38,30.2829,59.96553,Кузнецовская,25,30.332577,59.87143199999999,2083.222222222222
Большая Зеленина,38,30.2829,59.96553,Литейный просп.,56,30.349456,59.935069999999996,1055.611111111111
Большая Зеленина,38,30.2829,59.96553,Луначарского пр.,47,30.360164,60.036281,1719.4444444444443
Большая Зеленина,38,30.2829,59.96553,Льва Толстого,6/8,30.321859999999997,59.965309,610.1666666666666
Большая Зеленина,38,30.2829,59.96553,Мечникова пр.,27,30.410891999999997,59.986982999999995,1293.7777777777778
Большая Зеленина,38,30.2829,59.96553,Народная,21,30.468124,59.879137,1827.8333333333333
Большая Зеленина,38,30.2829,59.96553,Оптиков,54,30.199033,60.000713,1495.7222222222222
Большая Зеленина,38,30.2829,59.96553,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1376.388888888889
Большая Зеленина,38,30.2829,59.96553,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2431.5555555555557
Большая Зеленина,38,30.2829,59.96553,Солидарности просп.,4,30.490114000000002,59.92828000000001,2037.111111111111
Большая Зеленина,38,30.2829,59.96553,Учебный пер.,5,30.336763,60.037252,1615.611111111111
Большая Зеленина,38,30.2829,59.96553,наб. реки Фонтанки,154,30.28255,59.915765,1261.3333333333333
Большая Пороховская,25,30.418509999999998,59.953196,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1624.8823529411766
Большая Пороховская,25,30.418509999999998,59.953196,Будапештская,3,30.36382,59.873704000000004,2193.222222222222
Большая Пороховская,25,30.418509999999998,59.953196,Вавиловых,14,30.390563,60.024752,1749.2777777777778
Большая Пороховская,25,30.418509999999998,59.953196,Динамо пр.,3,30.279864,59.972699,1812.611111111111
Большая Пороховская,25,30.418509999999998,59.953196,Загородный просп.,47,30.321195,59.921804,1496.0555555555557
Большая Пороховская,25,30.418509999999998,59.953196,Костюшко,2,30.295701,59.849212,2510.1666666666665
Большая Пороховская,25,30.418509999999998,59.953196,Кузнецовская,25,30.332577,59.87143199999999,1963.0555555555557
Большая Пороховская,25,30.418509999999998,59.953196,Литейный просп.,56,30.349456,59.935069999999996,1171.8333333333333
Большая Пороховская,25,30.418509999999998,59.953196,Луначарского пр.,47,30.360164,60.036281,1823.5
Большая Пороховская,25,30.418509999999998,59.953196,Льва Толстого,6/8,30.321859999999997,59.965309,1238.5
Большая Пороховская,25,30.418509999999998,59.953196,Мечникова пр.,27,30.410891999999997,59.986982999999995,973.7777777777778
Большая Пороховская,25,30.418509999999998,59.953196,Народная,21,30.468124,59.879137,1370.4444444444443
Большая Пороховская,25,30.418509999999998,59.953196,Оптиков,54,30.199033,60.000713,2026.2777777777778
Большая Пороховская,25,30.418509999999998,59.953196,Пискаревский просп.,47,30.431328999999998,59.983422999999995,847.6666666666666
Большая Пороховская,25,30.418509999999998,59.953196,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2957.8333333333335
Большая Пороховская,25,30.418509999999998,59.953196,Солидарности просп.,4,30.490114000000002,59.92828000000001,988.0
Большая Пороховская,25,30.418509999999998,59.953196,Учебный пер.,5,30.336763,60.037252,2017.5555555555557
Большая Пороховская,25,30.418509999999998,59.953196,наб. реки Фонтанки,154,30.28255,59.915765,1623.6470588235295
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Аккуратова,2,30.301594,60.015377,1191.1666666666667
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1511.5
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Будапештская,3,30.36382,59.873704000000004,2232.0
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Вавиловых,14,30.390563,60.024752,1618.6666666666667
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Динамо пр.,3,30.279864,59.972699,1185.888888888889
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Загородный просп.,47,30.321195,59.921804,1164.0555555555557
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Костюшко,2,30.295701,59.849212,2469.1666666666665
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Кузнецовская,25,30.332577,59.87143199999999,2006.2777777777778
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Литейный просп.,56,30.349456,59.935069999999996,841.4444444444445
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Луначарского пр.,47,30.360164,60.036281,1614.3333333333333
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Льва Толстого,6/8,30.321859999999997,59.965309,680.1111111111111
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Мечникова пр.,27,30.410891999999997,59.986982999999995,1178.7222222222222
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Народная,21,30.468124,59.879137,1940.6666666666667
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Оптиков,54,30.199033,60.000713,1501.6666666666667
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1260.1666666666667
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2437.222222222222
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Солидарности просп.,4,30.490114000000002,59.92828000000001,1942.3333333333333
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Учебный пер.,5,30.336763,60.037252,1508.7777777777778
Большой Сампсониевский проспект,51,30.341946000000004,59.971582,наб. реки Фонтанки,154,30.28255,59.915765,1467.235294117647
Бульвар Новаторов,46,30.269129,59.845234,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2351.75
Бульвар Новаторов,46,30.269129,59.845234,Будапештская,3,30.36382,59.873704000000004,1581.888888888889
Бульвар Новаторов,46,30.269129,59.845234,Вавиловых,14,30.390563,60.024752,3598.0555555555557
Бульвар Новаторов,46,30.269129,59.845234,Динамо пр.,3,30.279864,59.972699,2802.9166666666665
Бульвар Новаторов,46,30.269129,59.845234,Загородный просп.,47,30.321195,59.921804,1483.5555555555557
Бульвар Новаторов,46,30.269129,59.845234,Костюшко,2,30.295701,59.849212,761.7222222222222
Бульвар Новаторов,46,30.269129,59.845234,Кузнецовская,25,30.332577,59.87143199999999,975.4444444444445
